"height","block_counts","coalesce"
"3421664","10","0"
"3421665","4","0"
"3421666","4","0"
"3421667","6","0"
"3421668","2","0"
"3421669","4","0"
"3421670","3","0"
"3421671","5","0"
"3421672","4","0"
"3421673","8","0"
"3421674","4","0"
"3421675","5","0"
"3421676","5","1"
"3421677","7","1"
"3421678","9","0"
"3421679","5","0"
"3421680","3","0"
"3421681","4","0"
"3421683","2","0"
"3421684","5","0"
"3421685","9","0"
"3421686","3","0"
"3421687","4","0"
"3421688","8","0"
"3421689","6","0"
"3421690","3","0"
"3421691","3","0"
"3421692","3","0"
"3421693","6","0"
"3421694","3","0"
"3421695","8","0"
"3421696","7","0"
"3421697","5","0"
"3421698","8","0"
"3421699","5","0"
"3421700","4","1"
"3421701","4","0"
"3421702","3","0"
"3421703","2","0"
"3421704","2","0"
"3421705","2","0"
"3421706","8","0"
"3421707","5","0"
"3421708","5","0"
"3421709","4","0"
"3421710","2","0"
"3421711","1","1"
"3421712","3","0"
"3421713","5","0"
"3421714","7","0"
"3421715","8","0"
"3421716","3","0"
"3421717","10","0"
"3421718","6","0"
"3421719","6","0"
"3421720","6","0"
"3421721","3","0"
"3421722","4","0"
"3421723","7","0"
"3421724","3","0"
"3421725","4","0"
"3421726","4","0"
"3421727","3","0"
"3421728","4","0"
"3421729","4","0"
"3421730","6","0"
"3421731","6","0"
"3421732","8","0"
"3421733","5","0"
"3421734","3","0"
"3421735","4","0"
"3421736","6","0"
"3421737","6","0"
"3421738","4","0"
"3421739","4","0"
"3421740","10","0"
"3421741","5","0"
"3421742","6","0"
"3421743","4","0"
"3421744","3","0"
"3421745","4","0"
"3421746","7","0"
"3421747","2","0"
"3421748","9","0"
"3421749","3","0"
"3421750","9","0"
"3421751","5","0"
"3421752","4","0"
"3421753","5","0"
"3421754","6","0"
"3421755","3","0"
"3421756","2","0"
"3421757","7","0"
"3421758","3","0"
"3421759","4","0"
"3421760","7","0"
"3421761","10","0"
"3421762","5","0"
"3421763","5","0"
"3421764","8","0"
"3421765","2","0"
"3421766","7","0"
"3421767","7","0"
"3421768","8","0"
"3421769","3","0"
"3421770","4","0"
"3421771","3","0"
"3421772","2","0"
"3421773","6","0"
"3421774","1","1"
"3421775","2","0"
"3421776","9","0"
"3421777","1","0"
"3421778","4","0"
"3421779","8","0"
"3421780","3","0"
"3421781","5","0"
"3421782","4","0"
"3421783","4","0"
"3421784","4","0"
"3421785","8","0"
"3421786","4","0"
"3421787","6","0"
"3421788","4","0"
"3421789","3","0"
"3421790","6","0"
"3421791","6","0"
"3421792","9","0"
"3421793","5","0"
"3421794","11","0"
"3421795","2","0"
"3421796","8","0"
"3421797","1","0"
"3421798","4","0"
"3421799","1","0"
"3421800","2","0"
"3421801","6","0"
"3421802","5","0"
"3421803","3","0"
"3421805","5","0"
"3421806","7","0"
"3421807","4","0"
"3421808","3","0"
"3421809","2","0"
"3421810","2","0"
"3421811","5","0"
"3421812","2","0"
"3421813","7","0"
"3421814","3","0"
"3421815","3","0"
"3421816","10","0"
"3421817","4","0"
"3421818","5","0"
"3421819","5","0"
"3421820","7","0"
"3421821","8","0"
"3421822","5","0"
"3421823","6","0"
"3421824","5","0"
"3421825","3","0"
"3421826","6","0"
"3421827","2","0"
"3421828","4","0"
"3421829","4","0"
"3421830","3","0"
"3421831","4","0"
"3421832","6","0"
"3421833","7","1"
"3421834","4","0"
"3421835","4","0"
"3421836","6","0"
"3421837","6","0"
"3421838","2","0"
"3421839","7","0"
"3421840","4","0"
"3421841","3","0"
"3421842","2","0"
"3421843","7","0"
"3421844","6","0"
"3421845","3","0"
"3421846","6","0"
"3421847","2","0"
"3421848","8","0"
"3421849","7","0"
"3421850","2","0"
"3421851","2","0"
"3421852","12","0"
"3421853","3","0"
"3421854","2","0"
"3421855","5","0"
"3421856","3","0"
"3421857","7","0"
"3421858","5","0"
"3421859","5","1"
"3421860","9","0"
"3421861","2","3"
"3421862","4","0"
"3421863","2","0"
"3421864","4","0"
"3421865","2","0"
"3421866","6","0"
"3421867","5","0"
"3421868","3","0"
"3421869","3","0"
"3421870","7","0"
"3421871","5","0"
"3421872","4","0"
"3421873","4","0"
"3421874","1","0"
"3421875","4","0"
"3421876","5","0"
"3421877","4","0"
"3421878","11","1"
"3421879","6","0"
"3421880","5","0"
"3421881","4","0"
"3421882","2","0"
"3421883","1","0"
"3421884","4","0"
"3421885","5","0"
"3421886","2","0"
"3421887","4","0"
"3421888","4","0"
"3421889","2","0"
"3421890","9","0"
"3421891","4","0"
"3421892","7","0"
"3421893","8","0"
"3421894","2","0"
"3421895","8","0"
"3421896","5","0"
"3421897","4","0"
"3421898","6","0"
"3421899","4","0"
"3421900","1","0"
"3421901","3","0"
"3421902","4","0"
"3421903","3","0"
"3421904","4","7"
"3421905","4","2"
"3421906","4","0"
"3421907","5","0"
"3421908","4","0"
"3421909","6","1"
"3421910","3","0"
"3421911","5","0"
"3421912","7","0"
"3421913","5","0"
"3421914","2","0"
"3421915","2","0"
"3421916","3","0"
"3421917","5","0"
"3421918","8","0"
"3421919","3","0"
"3421920","6","0"
"3421921","4","0"
"3421922","4","0"
"3421923","5","0"
"3421924","7","0"
"3421925","6","0"
"3421926","5","0"
"3421927","4","0"
"3421928","7","0"
"3421929","6","0"
"3421930","4","0"
"3421931","4","0"
"3421932","4","0"
"3421933","6","0"
"3421934","5","0"
"3421935","4","0"
"3421936","3","0"
"3421937","7","0"
"3421938","1","3"
"3421939","2","1"
"3421940","6","0"
"3421941","5","0"
"3421942","4","0"
"3421943","7","0"
"3421944","3","0"
"3421945","4","0"
"3421946","2","0"
"3421947","3","0"
"3421948","6","0"
"3421949","7","1"
"3421950","6","0"
"3421951","7","0"
"3421952","5","0"
"3421953","10","0"
"3421954","5","0"
"3421955","6","0"
"3421956","6","0"
"3421957","5","0"
"3421958","7","0"
"3421959","4","0"
"3421960","6","0"
"3421961","3","0"
"3421962","5","0"
"3421963","5","0"
"3421964","5","0"
"3421965","4","0"
"3421966","2","0"
"3421967","1","0"
"3421968","4","0"
"3421969","5","0"
"3421970","4","0"
"3421971","7","0"
"3421972","6","0"
"3421973","10","0"
"3421974","3","2"
"3421975","7","0"
"3421976","5","0"
"3421977","3","0"
"3421978","6","0"
"3421979","7","0"
"3421980","7","0"
"3421981","4","0"
"3421982","5","0"
"3421983","7","0"
"3421984","2","0"
"3421985","5","0"
"3421987","6","0"
"3421988","6","0"
"3421989","6","0"
"3421990","5","0"
"3421991","4","0"
"3421992","4","0"
"3421993","2","0"
"3421994","4","0"
"3421995","2","0"
"3421996","9","0"
"3421997","4","0"
"3421998","2","0"
"3421999","5","0"
"3422000","7","0"
"3422001","7","0"
"3422002","6","0"
"3422003","6","0"
"3422004","2","0"
"3422005","4","0"
"3422006","8","0"
"3422007","6","0"
"3422008","6","0"
"3422009","7","0"
"3422010","3","0"
"3422011","5","0"
"3422012","10","0"
"3422013","10","0"
"3422014","6","0"
"3422015","4","0"
"3422016","3","0"
"3422017","8","0"
"3422018","8","0"
"3422019","4","0"
"3422020","5","0"
"3422021","4","0"
"3422022","4","0"
"3422023","5","0"
"3422024","3","0"
"3422025","3","0"
"3422026","4","0"
"3422027","4","0"
"3422028","3","0"
"3422029","7","0"
"3422030","7","0"
"3422031","6","0"
"3422032","11","0"
"3422033","6","0"
"3422034","3","0"
"3422035","4","0"
"3422036","3","0"
"3422037","5","0"
"3422038","8","0"
"3422039","6","0"
"3422040","3","0"
"3422041","2","0"
"3422042","3","0"
"3422043","8","0"
"3422044","7","0"
"3422045","6","0"
"3422046","4","0"
"3422047","5","1"
"3422048","2","0"
"3422049","5","0"
"3422050","2","0"
"3422051","1","1"
"3422052","6","0"
"3422053","4","0"
"3422054","6","0"
"3422055","5","0"
"3422056","6","0"
"3422057","1","0"
"3422058","4","0"
"3422059","6","0"
"3422060","1","0"
"3422061","4","0"
"3422062","2","0"
"3422063","7","0"
"3422064","6","0"
"3422065","5","0"
"3422066","7","0"
"3422067","6","0"
"3422068","6","0"
"3422069","6","0"
"3422070","7","0"
"3422071","7","0"
"3422072","3","1"
"3422073","5","0"
"3422074","6","0"
"3422075","7","0"
"3422076","3","0"
"3422077","3","0"
"3422078","6","0"
"3422079","5","0"
"3422080","5","0"
"3422081","4","0"
"3422082","4","0"
"3422083","1","0"
"3422084","6","0"
"3422085","1","0"
"3422086","3","0"
"3422087","7","0"
"3422088","6","0"
"3422089","5","0"
"3422090","5","0"
"3422091","4","0"
"3422092","1","4"
"3422093","2","0"
"3422094","8","0"
"3422095","5","0"
"3422096","2","0"
"3422097","6","1"
"3422098","8","0"
"3422099","6","0"
"3422100","4","0"
"3422101","8","0"
"3422102","3","0"
"3422103","10","0"
"3422104","7","0"
"3422105","5","0"
"3422106","5","0"
"3422107","6","0"
"3422108","7","0"
"3422109","5","0"
"3422110","6","0"
"3422111","7","0"
"3422112","2","0"
"3422113","6","0"
"3422114","5","0"
"3422115","3","0"
"3422116","3","0"
"3422117","3","0"
"3422118","5","0"
"3422119","5","0"
"3422120","5","4"
"3422121","9","0"
"3422122","2","0"
"3422123","6","0"
"3422124","2","0"
"3422125","6","0"
"3422126","6","0"
"3422127","6","0"
"3422128","5","0"
"3422129","5","0"
"3422130","6","0"
"3422131","1","0"
"3422132","7","0"
"3422133","3","0"
"3422134","8","0"
"3422135","5","0"
"3422136","3","0"
"3422137","2","0"
"3422138","6","0"
"3422139","2","0"
"3422140","6","0"
"3422141","4","0"
"3422142","2","0"
"3422143","2","0"
"3422144","5","0"
"3422145","5","0"
"3422146","4","0"
"3422147","2","0"
"3422148","3","0"
"3422149","4","0"
"3422150","4","0"
"3422151","8","0"
"3422152","3","0"
"3422153","7","0"
"3422154","3","0"
"3422155","7","0"
"3422156","1","1"
"3422157","4","0"
"3422158","5","0"
"3422159","4","0"
"3422160","4","0"
"3422161","8","0"
"3422162","5","0"
"3422163","5","0"
"3422164","4","0"
"3422165","2","1"
"3422166","4","0"
"3422167","7","0"
"3422168","1","0"
"3422169","6","0"
"3422170","9","0"
"3422171","6","0"
"3422172","6","0"
"3422173","3","0"
"3422174","3","0"
"3422175","8","1"
"3422176","5","0"
"3422177","5","0"
"3422178","6","0"
"3422179","7","0"
"3422180","3","0"
"3422181","4","0"
"3422182","4","0"
"3422183","3","0"
"3422184","3","0"
"3422185","7","0"
"3422186","2","0"
"3422187","6","0"
"3422188","4","0"
"3422189","3","0"
"3422190","5","0"
"3422191","5","0"
"3422192","2","0"
"3422193","4","0"
"3422194","1","0"
"3422195","5","0"
"3422196","4","0"
"3422197","4","0"
"3422198","4","0"
"3422199","6","0"
"3422200","2","0"
"3422201","2","0"
"3422202","6","0"
"3422203","7","0"
"3422204","12","0"
"3422205","3","0"
"3422206","2","0"
"3422207","2","0"
"3422208","3","1"
"3422209","3","0"
"3422210","9","0"
"3422211","6","0"
"3422212","6","0"
"3422213","4","0"
"3422214","6","0"
"3422215","4","0"
"3422216","13","0"
"3422217","4","0"
"3422218","4","0"
"3422219","6","0"
"3422220","5","0"
"3422221","3","0"
"3422222","5","0"
"3422223","4","0"
"3422224","5","0"
"3422225","3","0"
"3422226","4","0"
"3422227","3","0"
"3422228","7","0"
"3422229","4","0"
"3422230","5","0"
"3422231","8","0"
"3422232","3","0"
"3422233","7","0"
"3422234","4","0"
"3422235","5","0"
"3422236","4","0"
"3422237","4","0"
"3422238","4","0"
"3422239","6","0"
"3422240","5","2"
"3422241","4","0"
"3422242","1","0"
"3422243","6","0"
"3422244","3","0"
"3422245","5","0"
"3422246","4","0"
"3422247","2","0"
"3422248","9","0"
"3422249","6","0"
"3422250","7","0"
"3422251","2","0"
"3422252","5","0"
"3422253","5","0"
"3422254","5","0"
"3422255","7","0"
"3422256","3","0"
"3422257","5","0"
"3422258","8","0"
"3422259","6","0"
"3422260","3","0"
"3422261","3","0"
"3422262","5","0"
"3422263","6","0"
"3422264","4","0"
"3422265","7","0"
"3422266","7","0"
"3422267","9","0"
"3422268","7","0"
"3422269","2","2"
"3422270","5","0"
"3422271","4","0"
"3422272","3","1"
"3422273","5","0"
"3422274","5","0"
"3422275","7","0"
"3422276","2","0"
"3422277","8","0"
"3422278","9","0"
"3422279","2","0"
"3422280","3","0"
"3422281","6","0"
"3422282","6","1"
"3422283","7","0"
"3422284","4","2"
"3422285","9","1"
"3422286","7","0"
"3422287","3","0"
"3422288","2","0"
"3422289","4","0"
"3422290","7","0"
"3422291","5","0"
"3422292","1","1"
"3422293","4","0"
"3422294","7","0"
"3422295","3","0"
"3422296","3","0"
"3422297","8","0"
"3422298","2","0"
"3422299","7","0"
"3422300","4","0"
"3422301","5","0"
"3422302","10","0"
"3422303","6","0"
"3422304","4","0"
"3422305","1","3"
"3422306","6","0"
"3422307","4","0"
"3422308","1","0"
"3422309","10","0"
"3422310","8","0"
"3422311","5","0"
"3422312","7","0"
"3422313","4","0"
"3422314","6","0"
"3422315","7","0"
"3422316","4","0"
"3422317","3","0"
"3422318","5","0"
"3422319","5","0"
"3422320","6","0"
"3422321","3","0"
"3422322","7","0"
"3422323","2","0"
"3422324","3","0"
"3422325","5","0"
"3422326","7","0"
"3422327","1","0"
"3422328","5","0"
"3422329","7","0"
"3422330","2","0"
"3422331","3","0"
"3422332","5","0"
"3422333","3","0"
"3422334","3","0"
"3422335","3","0"
"3422336","7","0"
"3422337","5","0"
"3422338","2","0"
"3422339","4","1"
"3422340","7","1"
"3422341","2","0"
"3422342","5","0"
"3422343","6","0"
"3422344","7","0"
"3422345","4","0"
"3422346","5","0"
"3422347","2","4"
"3422348","5","0"
"3422349","2","1"
"3422350","4","0"
"3422351","10","0"
"3422352","8","0"
"3422353","6","1"
"3422354","5","0"
"3422355","6","0"
"3422356","1","0"
"3422357","3","0"
"3422358","10","1"
"3422359","2","0"
"3422360","2","0"
"3422361","5","0"
"3422362","11","0"
"3422363","4","0"
"3422364","7","0"
"3422365","7","0"
"3422366","4","0"
"3422367","8","1"
"3422368","2","0"
"3422369","4","0"
"3422370","2","0"
"3422371","4","0"
"3422372","5","0"
"3422373","4","0"
"3422374","3","0"
"3422375","5","0"
"3422376","5","0"
"3422377","5","0"
"3422378","14","0"
"3422379","8","0"
"3422380","5","0"
"3422381","2","0"
"3422382","3","0"
"3422383","2","1"
"3422384","5","0"
"3422385","3","0"
"3422386","1","0"
"3422387","4","0"
"3422389","5","0"
"3422390","9","0"
"3422391","5","1"
"3422392","5","0"
"3422393","9","0"
"3422394","7","0"
"3422395","4","0"
"3422396","7","0"
"3422397","3","0"
"3422398","7","0"
"3422399","5","0"
"3422400","7","0"
"3422401","2","0"
"3422402","7","0"
"3422403","3","0"
"3422404","9","0"
"3422405","3","0"
"3422406","5","0"
"3422407","7","0"
"3422408","6","1"
"3422409","7","0"
"3422410","3","0"
"3422411","8","0"
"3422412","1","0"
"3422413","7","0"
"3422414","6","0"
"3422415","2","0"
"3422416","3","1"
"3422417","7","0"
"3422418","6","0"
"3422419","5","0"
"3422420","10","0"
"3422421","5","0"
"3422422","4","1"
"3422423","11","0"
"3422424","1","0"
"3422425","6","0"
"3422426","6","0"
"3422427","9","0"
"3422428","4","0"
"3422429","7","0"
"3422430","3","0"
"3422431","7","0"
"3422432","2","0"
"3422433","5","0"
"3422434","3","0"
"3422435","3","0"
"3422436","4","0"
"3422437","9","0"
"3422438","4","0"
"3422439","5","0"
"3422440","3","0"
"3422441","4","1"
"3422442","6","0"
"3422443","6","0"
"3422444","4","0"
"3422445","8","1"
"3422446","4","0"
"3422447","3","0"
"3422448","6","0"
"3422449","4","0"
"3422450","3","0"
"3422451","9","0"
"3422452","10","0"
"3422453","2","0"
"3422454","1","0"
"3422455","6","0"
"3422456","5","0"
"3422457","6","0"
"3422458","2","0"
"3422459","3","0"
"3422460","3","0"
"3422461","9","0"
"3422462","4","0"
"3422463","9","0"
"3422464","8","0"
"3422465","6","1"
"3422466","4","0"
"3422467","7","0"
"3422468","1","0"
"3422469","5","0"
"3422470","8","0"
"3422471","3","0"
"3422472","3","0"
"3422473","5","0"
"3422474","7","0"
"3422475","3","0"
"3422476","2","0"
"3422477","3","0"
"3422478","4","0"
"3422479","6","0"
"3422480","7","0"
"3422481","3","0"
"3422482","4","0"
"3422483","3","1"
"3422484","4","0"
"3422485","5","0"
"3422486","8","0"
"3422487","8","0"
"3422488","10","0"
"3422490","7","0"
"3422491","1","0"
"3422492","2","0"
"3422493","6","0"
"3422494","6","0"
"3422495","9","0"
"3422496","6","0"
"3422498","5","0"
"3422499","2","0"
"3422500","3","0"
"3422501","5","0"
"3422502","2","0"
"3422503","7","0"
"3422504","6","0"
"3422505","9","0"
"3422506","4","0"
"3422507","7","0"
"3422508","3","0"
"3422509","5","0"
"3422510","6","0"
"3422511","4","0"
"3422512","8","0"
"3422513","7","0"
"3422514","7","0"
"3422515","5","0"
"3422516","5","0"
"3422517","5","0"
"3422518","2","0"
"3422519","5","1"
"3422520","5","1"
"3422521","6","0"
"3422522","6","0"
"3422523","6","0"
"3422524","7","0"
"3422525","2","0"
"3422526","5","1"
"3422527","2","0"
"3422528","5","0"
"3422529","3","0"
"3422530","4","0"
"3422531","3","1"
"3422532","6","0"
"3422533","4","0"
"3422534","7","0"
"3422535","9","0"
"3422536","3","0"
"3422537","7","0"
"3422538","5","0"
"3422539","6","0"
"3422540","3","1"
"3422541","6","4"
"3422542","5","0"
"3422543","3","0"
"3422544","7","0"
"3422545","5","0"
"3422546","5","0"
"3422547","4","0"
"3422548","3","0"
"3422549","3","0"
"3422550","4","0"
"3422551","3","0"
"3422552","5","0"
"3422554","3","0"
"3422555","2","0"
"3422556","6","0"
"3422557","5","0"
"3422558","6","0"
"3422559","3","0"
"3422560","4","0"
"3422561","7","0"
"3422562","1","0"
"3422563","4","0"
"3422564","9","0"
"3422565","7","0"
"3422566","2","0"
"3422567","2","0"
"3422568","2","0"
"3422569","7","0"
"3422570","4","0"
"3422571","2","0"
"3422572","9","0"
"3422573","5","0"
"3422574","5","0"
"3422575","2","1"
"3422576","4","0"
"3422577","3","0"
"3422578","5","0"
"3422579","5","0"
"3422580","4","0"
"3422581","6","0"
"3422582","6","0"
"3422583","3","0"
"3422584","2","0"
"3422585","7","0"
"3422586","6","0"
"3422587","6","0"
"3422588","4","0"
"3422589","2","0"
"3422590","6","0"
"3422591","7","0"
"3422592","5","0"
"3422593","4","0"
"3422594","3","0"
"3422595","6","0"
"3422596","1","0"
"3422597","5","0"
"3422598","4","0"
"3422599","6","0"
"3422600","6","1"
"3422601","4","1"
"3422602","7","0"
"3422603","7","0"
"3422604","7","0"
"3422605","4","0"
"3422606","5","0"
"3422607","6","0"
"3422608","5","0"
"3422609","4","0"
"3422610","6","0"
"3422611","6","0"
"3422612","6","0"
"3422613","3","0"
"3422614","7","0"
"3422615","6","0"
"3422616","4","0"
"3422617","7","0"
"3422618","6","0"
"3422619","4","0"
"3422620","2","0"
"3422621","7","0"
"3422622","7","0"
"3422623","9","0"
"3422624","3","0"
"3422625","5","0"
"3422626","2","0"
"3422627","5","0"
"3422629","6","0"
"3422630","5","0"
"3422631","7","0"
"3422632","4","0"
"3422633","6","0"
"3422634","7","0"
"3422635","3","0"
"3422636","7","0"
"3422637","3","0"
"3422638","6","0"
"3422639","4","0"
"3422640","4","0"
"3422641","5","0"
"3422642","5","0"
"3422643","4","0"
"3422644","3","0"
"3422645","1","0"
"3422646","2","0"
"3422647","4","1"
"3422648","3","0"
"3422649","1","0"
"3422650","4","0"
"3422651","2","0"
"3422652","6","0"
"3422653","3","0"
"3422654","7","3"
"3422655","1","0"
"3422656","1","0"
"3422657","4","0"
"3422658","4","0"
"3422659","5","0"
"3422660","8","0"
"3422661","6","0"
"3422662","9","0"
"3422663","4","0"
"3422664","1","0"
"3422665","5","0"
"3422666","5","0"
"3422667","10","0"
"3422668","3","0"
"3422669","7","0"
"3422670","8","0"
"3422671","6","0"
"3422672","3","0"
"3422673","5","0"
"3422674","2","0"
"3422675","5","0"
"3422676","5","0"
"3422677","6","0"
"3422678","3","1"
"3422679","4","0"
"3422680","3","0"
"3422681","8","0"
"3422682","4","0"
"3422683","4","0"
"3422684","4","4"
"3422685","7","0"
"3422686","4","0"
"3422687","4","0"
"3422688","2","0"
"3422689","5","0"
"3422690","7","0"
"3422691","4","0"
"3422692","9","0"
"3422693","3","3"
"3422694","5","0"
"3422695","5","0"
"3422696","3","0"
"3422697","7","0"
"3422698","3","0"
"3422699","5","0"
"3422700","3","0"
"3422701","4","0"
"3422702","7","0"
"3422703","3","0"
"3422704","7","0"
"3422705","7","0"
"3422706","1","6"
"3422707","2","0"
"3422708","7","0"
"3422709","3","0"
"3422710","5","0"
"3422711","6","0"
"3422712","3","0"
"3422713","6","0"
"3422714","5","0"
"3422715","4","0"
"3422716","6","0"
"3422717","2","0"
"3422718","5","0"
"3422719","6","0"
"3422720","3","0"
"3422721","4","0"
"3422722","4","0"
"3422723","6","0"
"3422724","4","0"
"3422725","1","0"
"3422726","2","0"
"3422727","8","0"
"3422728","5","0"
"3422729","8","0"
"3422730","10","0"
"3422731","6","0"
"3422732","4","0"
"3422733","7","0"
"3422734","6","0"
"3422735","5","0"
"3422736","5","0"
"3422737","7","0"
"3422738","3","0"
"3422739","6","0"
"3422740","3","0"
"3422741","7","0"
"3422742","5","0"
"3422743","8","0"
"3422744","2","0"
"3422745","1","0"
"3422746","5","0"
"3422747","4","0"
"3422748","8","0"
"3422749","4","0"
"3422750","2","0"
"3422751","3","0"
"3422752","8","0"
"3422753","7","0"
"3422754","3","0"
"3422755","4","0"
"3422756","3","0"
"3422757","2","0"
"3422758","3","0"
"3422759","4","0"
"3422760","6","0"
"3422761","6","0"
"3422762","8","0"
"3422763","5","0"
"3422764","5","0"
"3422765","2","0"
"3422766","9","0"
"3422767","6","0"
"3422768","2","0"
"3422769","5","0"
"3422770","5","0"
